328912229518962700,-122.4324681,37.7314353
328912187559120900,-122.46562479,37.69575639
328912026019700740,-122.47428849,37.73005675
328911790740226050,-117.99310371,33.7439649
328911641557221400,-122.40361691,37.76722056
328911541028143100,-122.421775,37.825927
328911537928564740,-122.39824135,37.78702946
328911506685177860,-117.36953991,34.40724716
328912287379357700,-122.47221416,37.71452551
328911508111228900,-122.42567024,37.76457845
328911468147900400,-121.765553,38.544274
328911375139229700,-120.79902719,37.45090764
328911355459543040,-121.25253718,38.66571627
328911346445996000,-121.65949174,39.13807351
328911315093557250,-119.21515968,34.21716695
328911283162329100,-122.428413,37.76299716
328911180338978800,-122.67381325,38.33930627
328911119605461000,-120.97159624,37.54610896
328911096822001660,-122.41132301,37.77402112
328911022566019100,-118.43489905,34.40971368
328910793007575040,-120.97159624,37.54610896
328910703354322940,-122.48062676,37.77697673
328910482071232500,-120.97159624,37.54610896
328910473548427260,-122.48583752,37.776718
328910419257344000,-117.3720329,34.3993862
328910387472916500,-118.217504,33.8557466
328910371446480900,-121.30400704,38.10216112
328910201862357000,-117.21452951,33.16699505
328910137098108900,-122.40953796,37.78563401
328910098942550000,-118.6272,34.45279
328909972631064600,-118.0332663,34.0197105
328909962388574200,-117.70924319,34.04822486
328909885645398000,-123.531277,38.76866222
328909884399693800,-122.38118172,37.61735987
328909872106188800,-122.39280224,37.77870322
328909821501906940,-123.77833796,39.25116328
328909732402307100,-118.59768665,34.40303387
328909725594959900,-122.39984553,37.76554145
328909710189285400,-116.14690918,34.30030276
328909628698152960,-122.49463672,37.78658515
328909613133082600,-118.2129299,33.8635503
328909595324080100,-116.05146798,34.23157573
328909524096401400,-121.4711986,38.3960195
328909337252724740,-122.42974775,37.79865708
328909289777426400,-122.4315178,37.7817281
328909130599370750,-117.3720329,34.3993862
328909049791914000,-121.25301168,38.66511751
328909042510614500,-122.419403,37.774899
328909005860765700,-122.42974775,37.79865708
328908994141896700,-122.47418992,37.73000047
328908959744417800,-121.76088452,38.54398665
328908767938883600,-124.19660018,40.57114935
328908708933427200,-122.444434,37.715738
328908690293940200,-118.0332357,34.0197196
328908630080507900,-121.59523146,36.68321132
328908626154635260,-122.2592926,38.22892427
328908497381122050,-121.25306373,38.66516399
328908410902937600,-121.64376005,39.65024306
328908352845389800,-120.65947263,35.30740531
328908275598913540,-122.2330404,40.1788108
328908064633786400,-122.40782261,37.78246396
328907966189289500,-122.42984614,37.73549375
328907841391972350,-122.43491418,37.7566098
328907825722060800,-118.2129299,33.8635503
328907762174140400,-122.42995358,37.73554669
328907732306501600,-118.62383539,34.44973775
328907687666544640,-122.48327289,37.70087105
328907580128763900,-118.14889167,34.0338591
328907560507813900,-122.40924493,37.78630174
328907517197434900,-121.75228018,38.54022472
328907508204830700,-118.0288885,34.0398565
328907480069443600,-117.8723873,33.6672319
328907476923723800,-122.40216667,37.7985
328907251630891000,-122.42409616,37.7992763
328911479166337000,-117.806641,33.788287
328907220995682300,-118.51308831,34.45977331
328907147872174100,-122.40255599,37.79281609
328907084898914300,-117.3720329,34.3993862
328906978904662000,-122.48625014,37.77851498
328906949011841000,-117.3720329,34.3993862
328906878211997700,-121.74924374,38.53742432
328906785270415360,-118.52694402,34.46036235
328906778509185000,-117.3542205,34.7332201
328906773698322400,-122.39620516,37.79405685
328906724444602400,-122.4215721,37.7310684
328906686876221440,-122.4809117,37.7159054
328906574670225400,-122.40692433,37.7889988
328906562850676740,-122.46992111,37.77006171
328906521314459650,-122.4827886,37.7420542
328906512716136450,-121.3488284,38.7155088
328906445292716000,-122.40751394,37.78456001
328906425113915400,-122.39362836,37.79542791
328906289352675300,-122.40192175,37.78653398
328906088986587140,-122.49616748,37.7482678
328906048704479200,-122.40483547,37.78425452
328905969566367740,-122.4293632,37.7675985
328905818642722800,-117.3542265,34.7332187
328905803136376800,-122.47956902,37.72296513
328905799780925440,-122.41596166,37.78851152
328905720009469950,-122.40308636,37.78599252
328905718692474900,-122.38991618,37.77955121
328905602803830800,-122.41355181,37.7797208
328905527700619260,-117.3720329,34.3993862
328905520335450100,-122.39480786,37.76445105
328905484335726600,-122.01879838,39.74514484
328905467529134100,-122.41593595,37.7885246
328905379226456060,-122.87403577,38.54379932
328905217691234300,-122.43025461,37.71743801
328905183910318100,-121.74924374,38.53742432
328905164134158340,-124.18288293,40.57083194
328905068575346700,-122.41683261,37.77683037
328905009880236000,-122.41241647,37.786601
328904768682590200,-118.2129299,33.8635503
328906697114546200,-116.92387736,33.72075363
328904649979613200,-121.6624435,39.2709897
328904634817204200,-118.52656876,34.46053844
328904555104436200,-122.42232032,37.76977519
328904536200732700,-117.04590533,33.54532977
328904477052641300,-122.41713041,37.78156674
328905942504722400,-122.417703,37.782525
328904433759055900,-122.4809099,37.7159088
328904296563351550,-122.41595597,37.78851789
328904224295510000,-122.41054866,37.79230651
328904142204579840,-117.8745137,33.66357576
328904130473107460,-122.3894012,37.77833859
328904043659423740,-122.395312,37.711319
328904042958966800,-122.39573121,37.78195943
328904007336730600,-122.4108769,37.7866032
328903959832055800,-118.2141069,33.854493
328903945319743500,-117.3878467,34.4050639
328903831775760400,-122.44643907,37.78858313
328903731200552960,-121.25256074,38.66565877
328903723654991900,-122.43355282,37.80155332
328903636304408600,-122.420073,37.787155
328903624933650400,-121.74924374,38.53742432
328903449209081860,-122.40183592,37.78390969
328903358700204000,-121.5942164,36.6798357
328903354967261200,-122.482467,37.705936
328903346620600300,-121.59045696,38.69227628
328903268124200960,-122.4095845,37.78554351
328903231159812100,-122.04886476,38.70711872
328903003627216900,-122.46883775,37.70620771
328902962770493440,-122.40075461,37.77377
328902958341320700,-116.91129321,33.77777327
328902909083406340,-122.41487603,37.78678264
328902907275640800,-122.41487603,37.78678264
328905863920250900,-117.3720329,34.3993862
328902881459716100,-122.47450121,37.74396258
328902879551311900,-116.87378832,32.94011449
328902787482144800,-122.42996162,37.73567809
328902763784323100,-122.4213067,37.7312268
328902677146787840,-122.42707993,37.79662647
328902607391293440,-122.39822432,37.78687448
328902579780190200,-122.42263332,37.76505823
328902576466706400,-118.2129299,33.8635503
328902564110274560,-122.23071987,37.44446772
328902545869271040,-122.39785413,37.7931835
328902539913351200,-121.74924374,38.53742432
328902515175333900,-117.11667711,33.08718909
328902466395570200,-121.5942474,36.6798174
328902441858912260,-122.43554255,37.79886418
328911403383656450,-120.65993156,35.29991915
328902386569596900,-118.52463659,34.45989048
328902347176677400,-122.3963338,37.7934611
328902342747500540,-116.14690892,34.30030277
328902292759785500,-122.40449157,37.78918377
328902271222038500,-122.3868653,37.7196483
328902141437698050,-122.2592726,38.2289184
328902122089377800,-122.3959417,37.77576453
328902063167782900,-122.43016491,37.71744554
328901949468581900,-122.42707993,37.79662647
328901769285476350,-122.42101245,37.79153495
328901665887514600,-122.41132065,37.78800399
328901495732969500,-117.8211806,34.0597209
328901435024613400,-122.43447455,37.73335892
328901359220961300,-122.39362836,37.79542791
328901138516688900,-121.74924374,38.53742432
328901070325682200,-122.04884734,38.70718612
328901036288925700,-122.40409926,37.79230301
328901023437582340,-122.39481926,37.79413501
328900966789308400,-122.23054024,37.4443066
328900632373248000,-117.11668106,33.08719081
328900632104816640,-122.4058208,37.7421572
328900631416930300,-122.40468979,37.80663069
328900574361837600,-122.46245451,37.74435598
328900570834407400,-117.5559579,34.14530683
328900562970103800,-122.42557546,37.76420224
328900543340752900,-122.42871668,37.74398537
328900439691124740,-121.40559166,36.82686078
328900418971238400,-120.8649499,37.6095648
328900335336824800,-122.39434143,37.79127405
328900310640758800,-117.5560909,34.14534696
328906089678663700,-122.453316,37.786405
328900280508895200,-122.39457225,37.77657547
328900181212950500,-122.42707993,37.79662647
328900082776817660,-122.3929268,37.7587962
328900071196340200,-117.55605854,34.14533397
328900053236322300,-122.47443354,37.74391408
328910990060167200,-118.0333001,34.0197012
328899968637206500,-122.42707993,37.79662647
328899947028152300,-122.43614975,37.7278544
328899947598602240,-117.07811084,33.5251169
328899867625783300,-122.04871156,38.70710213
328899862936567800,-122.43610595,37.80032645
328899835153506300,-117.3720329,34.3993862
328899820871905300,-122.47450264,37.74396519
328899814773362700,-118.56415481,34.44108352
328899771643355140,-122.2592779,38.2289125
328899587177857000,-117.36951333,34.40719875
328899539346018300,-121.8390181,39.7604547
328899468885897200,-117.3784232,34.13608789
328899279697608700,-117.55602952,34.14530135
328899169148362750,-121.33163902,38.72346268
328899043365371900,-122.407986,37.78363
328898984204714000,-122.390375,37.686425
328898981700726800,-117.15424418,33.55540619
328898921466327040,-120.01138209,36.17451507
328898886510977000,-122.45743303,37.77493514
328898876490797060,-122.4194155,37.7749295
328898875400286200,-122.4194155,37.7749295
328898807251214340,-122.43215913,37.76937102
328898713642754050,-118.21406095,33.87244195
328898711046475800,-121.59515059,36.68356231
328898648798797800,-121.38954165,38.71943103
328898562899472400,-122.67357638,38.33931193
328898539923046400,-120.80094958,38.3711235
328898530443935740,-118.58285693,34.42175472
328898465516093440,-117.3784232,34.13608789
328898398403043300,-117.09329409,33.45213256
328898374373896200,-121.2530293,38.66513873
328898244526628860,-122.48159408,37.77668238
328898209411919900,-122.45373902,37.72850986
328898152713289700,-122.42707993,37.79662647
328898133125914600,-118.35650566,34.13866121
328897996676812800,-118.61452368,34.437176
328897893522096100,-117.55608863,34.14521683
328897858331885600,-116.60632542,33.91492554
328897825289154560,-122.40803858,37.78432444
328897777033695200,-117.55607855,34.14530826
328897707773149200,-122.44685309,37.72114441
328897685417521150,-122.42707993,37.79662647
328897669881819140,-122.397537,37.786221
328897665351966700,-122.41337405,37.79599786
328897658892734460,-117.36939953,34.4072974
328897553875750900,-118.62625175,34.42861638
328897425832022000,-122.4214941,37.78119802
328897106389639200,-122.39968511,37.79081624
328897042309058560,-122.49536231,37.77612763
328897042195828740,-122.04876501,38.70721298
328896781628874750,-115.6770427,32.7782223
328896774154620900,-122.48066546,37.71675708
328896730475163650,-122.40348816,37.78338397
328896680688771100,-122.41081186,37.7860671
328896653023137800,-122.67353058,38.33929381
328896531577053200,-117.55605175,34.14533582
328896511704436740,-122.47511315,37.72408798
328896498723061760,-122.40365,37.750275
328896470482841600,-122.40514506,37.80971559
328896447334473700,-117.33691553,34.59436254
328896369765007360,-117.55598745,34.14529818
328896354288013300,-122.420594,37.776267
328896328593711100,-117.36944175,34.40720185
328896211484549100,-122.47461343,37.78905144
328896168635555840,-116.14690877,34.30030286
328896140642770940,-121.6448271,39.64974729
328896101988061200,-122.426528,37.77590877
328896089765842940,-122.4038374,37.7897444
328896010153779200,-117.12107984,33.59526047
328896005338697700,-122.40924753,37.75091205
328896001203126300,-122.40619424,37.78250598
328895966944055300,-122.40618995,37.73894421
328895954696675300,-122.46685627,37.73921405
328908553928728600,-117.82073437,34.0578949
328895846659792900,-117.55605301,34.14528733
328895617545932800,-122.47443644,37.74394399
328895559287066600,-122.40021173,37.78281789
328895473899413500,-118.2129299,33.8635503
328895460167274500,-117.55610942,34.14532349
328895416970141700,-117.55605223,34.14530662
328895404924088300,-118.52685928,34.46049303
328895371025739800,-117.82222363,34.05882953
328895362054103040,-122.45562035,37.77765603
328895307008069600,-122.40089653,37.62828587
328895233137967100,-117.12499,33.591999
328895203949809660,-122.41744278,37.77061722
328895200569212900,-122.44783549,37.72674522
328895075377618940,-122.44056,37.781182
328894897220362240,-122.41081786,37.78607912
328894783227568100,-122.40433238,37.73897504
328894773966565400,-117.11693276,33.01824136
328894722833793000,-122.40260906,37.78917925
328894638528270340,-122.38525723,37.61231016
328894587416490000,-118.63215049,34.44750108
328894582781796350,-117.4617761,34.0530767
328894572178599940,-122.49861437,37.75266675
328894413378043900,-122.49220299,37.77812403
328894205290237950,-122.0363496,37.36883
328894199942508540,-122.0363496,37.36883
328894130870706200,-122.39872814,37.78671778
328894124826693600,-121.39079298,38.72162874
328894002680197100,-121.8396858,39.7579681
328893993591140350,-118.604768,34.277818
328893959122341900,-117.55619154,34.14531773
328893932740177900,-117.3024239,34.1698812
328893921071603700,-122.7773658,38.5131894
328893906764840960,-122.0363496,37.36883
328893891661156350,-122.12313042,38.23406508
328893875005562900,-122.39618865,37.77958465
328893796748255200,-122.41788725,37.74936692
328893444531572740,-117.04590533,33.54532977
328893345403383800,-117.55607744,34.14530888
328893326382231550,-122.40348514,40.39588098
328893203266826240,-122.40340266,40.39586824
328893100984500200,-122.47998711,37.74746962
328893098165944300,-122.41658931,37.78232644
328893011972980740,-122.4274582,37.7982061
328893001269141500,-122.405661,37.788122
328892815356600300,-117.8224925,34.05690169
328892794510905340,-122.38440565,37.61707742
328892759836594200,-122.40238175,37.70937607
328892757169033200,-122.4194155,37.7749295
328892746964291600,-123.7783987,39.25116418
328892645248208900,-122.39091128,37.73429543
328892568798629900,-122.42025676,37.77826135
328892563056652300,-122.41081253,37.78607081
328892536041123840,-121.52221461,37.00002918
328892416759328800,-122.40441191,37.79607378
328892386623250400,-118.28821359,33.85852989
328892383053881340,-122.41817508,37.78244213
328899529304846340,-122.67359667,38.33931997
328892334148304900,-122.40997545,37.78769743
328892317350125600,-121.59119725,38.69216742
328892206788259840,-122.41487603,37.78678264
328892206473691140,-122.39090416,37.73426039
328892204389134340,-122.41487603,37.78678264
328892154002960400,-122.44419416,37.79124809
328892101431541760,-122.1653094,37.4633743
328892097044291600,-117.12050145,33.01471963
328892067357003800,-121.6956869,39.3849015
328891967457083400,-118.57704878,34.44178723
328891961215971300,-121.2683591,38.4858337
328891902021734400,-122.41795273,37.74873694
328891598844878850,-122.43485987,37.79399193
328891498043158500,-122.789481,38.37302
328908460798398460,-117.3720329,34.3993862
328891444741955600,-122.395312,37.711319
328891059054731260,-122.42907364,37.7588883
328890970533937150,-121.75533027,38.54510205
328890967144935400,-122.3906449,37.7323525
328890842527969300,-122.3894207,37.61859327
328890841403904000,-117.09581829,33.46752329
328911040110788600,-118.2129299,33.8635503
328890778590003200,-122.45106215,37.80480234
328890777851793400,-117.53735877,34.13831983
328890751264096260,-122.40547299,37.79048085
328890709241384960,-122.4201621,37.8063296
328890590605475840,-117.55509226,34.14414717
328890461051826200,-122.45974245,37.6872997
328890336204173300,-122.45808411,37.76556015
328890265353998340,-122.3936504,37.77681695
328890217778004000,-122.67525755,38.34257939
328890209712345100,-121.5700902,36.97384328
328890199755071500,-117.08577804,33.47911835
328896570697330700,-117.07406683,33.47622284
328890187214118900,-121.25302048,38.66518218
328890175096774660,-122.4195,37.7795
328890173641330700,-122.45384788,37.7383025
328890135208931300,-122.41136569,37.79348085
328890050114887700,-122.39824135,37.78702946
328906753498574850,-122.4360805,37.724944
328890017642602500,-117.55607038,34.14530754
328889948054892540,-117.08658462,33.4807436
328889831847501800,-122.4194155,37.7749295
328889815850418200,-121.25297866,38.66511256
328889776843403260,-118.56539021,34.45744207
328889773433430000,-122.409115,37.785289
328910942870056960,-122.40213321,37.77466833
328889703321440260,-122.4212424,37.7786871
328889689266327550,-122.40533748,37.78907306
328889660757655550,-122.44168477,37.75073929
328889612636397600,-122.4194155,37.7749295
328889547872149500,-122.47557945,37.70383503
328889507497791500,-122.45891362,37.69834449
328889485091799040,-122.43391179,37.78997327
328889439579410400,-122.3892045,37.7849837
328889408159891460,-121.37804378,36.82961111
328889385602928640,-124.1807373,41.786947
328889213560954900,-120.4535,37.2829
328889189536002050,-117.55578125,34.14532059
328889186499325950,-122.38798088,37.78714815
328889034048942100,-116.89918733,32.82836061
328888953354719200,-122.4065482,37.7890588
328888934593617900,-122.40365,37.750275
328888791291031550,-122.46849162,37.71081804
328888632469499900,-122.43766494,37.73581794
328888583228379140,-122.41505946,37.69777589
328888580049080300,-120.0397,34.4905
328888371487326200,-122.40874982,37.75631226
328888293188046850,-117.8213306,34.0598561
328888105300008960,-119.22131144,34.19057873
328888041647267840,-117.11611394,33.58313282
328887744329814000,-118.3083883,33.7413083
328887706849533950,-121.37817427,36.82964598
328887616546160640,-122.49129295,37.77770259
328887465404416000,-117.11883509,33.01639453
328887446123208700,-117.09581645,33.47972889
328887277738676200,-122.41276822,37.79634453
328886818688864260,-122.39850687,37.78536276
328886789899169800,-122.468954,37.667722
328886694910763000,-122.40716425,37.77907149
328886626698788860,-117.49876714,34.07045126
328886554615488500,-117.82259049,34.0568426
328886467780804600,-122.46650009,37.76222822
328886408473362400,-122.39285677,37.783816
328886365347516400,-122.48699882,37.66209858
328885966787985400,-121.37803142,36.82923479
328885853868924900,-117.15701037,33.55376452
328885826186518500,-122.42092441,37.78524087
328885611660447740,-122.40280788,37.76433692
328885380403310600,-121.63935381,39.06929579
328885343942221800,-122.42615974,37.76746567
328885325214666750,-122.39763839,37.78628893
328885118787801100,-122.44366027,38.48155848
328884853187702800,-121.37869799,36.8299559
328884803724267500,-121.05850973,37.317133
328884691958652900,-118.5607553,34.4644905
328884642570706940,-122.2593095,38.228779
328884554435817500,-118.03296965,34.01921132
328884326861250560,-117.3720329,34.3993862
328884291780087800,-122.41134598,37.79453566
328884273794908160,-122.49091219,37.78301933
328884253398028300,-121.37815546,36.82975337
328883975869329400,-123.73734143,38.95075016
328883935931142140,-118.0329873,34.0192039
328883861729726460,-122.41384687,37.79427052
328883758575009800,-122.44366027,38.48155848
328883693181612000,-117.38270516,34.3895091
328883466378833900,-120.5363219,37.3214572
328883260350402560,-122.38200749,37.61604327
328882927129735200,-122.42849976,37.76951204
328882767540662300,-121.6218,36.7497
328882662905364500,-122.48178417,37.66845953
328882663299624960,-117.12574305,33.54877375
328906748574437400,-122.395131,37.784156
328882594018099200,-122.40219919,37.78694798
