(frozenset(['uniteblue', 'NowIsTheTime']), frozenset(['askjackandfinn', 'NRA']), 6, 0.8571428571428571)
(frozenset(['askjackandfinn']), frozenset(['uniteblue', 'NowIsTheTime', 'tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'uniteblue']), frozenset(['NowIsTheTime', 'tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'uniteblue', 'NowIsTheTime']), frozenset(['tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'uniteblue', 'tcot']), frozenset(['NowIsTheTime']), 6, 1.0)
(frozenset(['askjackandfinn', 'NowIsTheTime']), frozenset(['uniteblue', 'tcot']), 6, 1.0)
(frozenset(['askjackandfinn', 'NowIsTheTime', 'tcot']), frozenset(['uniteblue']), 6, 1.0)
(frozenset(['askjackandfinn', 'tcot']), frozenset(['uniteblue', 'NowIsTheTime']), 6, 1.0)
(frozenset(['uniteblue']), frozenset(['askjackandfinn', 'NowIsTheTime', 'tcot']), 6, 0.6666666666666666)
(frozenset(['uniteblue', 'NowIsTheTime']), frozenset(['askjackandfinn', 'tcot']), 6, 0.8571428571428571)
(frozenset(['uniteblue', 'NowIsTheTime', 'tcot']), frozenset(['askjackandfinn']), 6, 0.8571428571428571)
(frozenset(['uniteblue', 'tcot']), frozenset(['askjackandfinn', 'NowIsTheTime']), 6, 0.75)
(frozenset(['insiders']), frozenset(['NRA', 'NowIsTheTime', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'NRA']), frozenset(['NowIsTheTime', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'NRA', 'NowIsTheTime']), frozenset(['tcot']), 5, 1.0)
(frozenset(['insiders', 'NRA', 'tcot']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['insiders', 'NowIsTheTime']), frozenset(['NRA', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'NowIsTheTime', 'tcot']), frozenset(['NRA']), 5, 1.0)
(frozenset(['insiders', 'tcot']), frozenset(['NRA', 'NowIsTheTime']), 5, 1.0)
(frozenset(['insiders']), frozenset(['uniteblue', 'NowIsTheTime', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'uniteblue']), frozenset(['NowIsTheTime', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'uniteblue', 'NowIsTheTime']), frozenset(['tcot']), 5, 1.0)
(frozenset(['insiders', 'uniteblue', 'tcot']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['insiders', 'NowIsTheTime']), frozenset(['uniteblue', 'tcot']), 5, 1.0)
(frozenset(['insiders', 'NowIsTheTime', 'tcot']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['insiders', 'tcot']), frozenset(['uniteblue', 'NowIsTheTime']), 5, 1.0)
(frozenset(['NRAStandAndFight']), frozenset(['uniteblue', 'NRA', 'tcot']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'uniteblue']), frozenset(['NRA', 'tcot']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'uniteblue', 'NRA']), frozenset(['tcot']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'uniteblue', 'tcot']), frozenset(['NRA']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NRA']), frozenset(['uniteblue', 'tcot']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NRA', 'tcot']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'tcot']), frozenset(['uniteblue', 'NRA']), 5, 1.0)
(frozenset(['NRAStandAndFight']), frozenset(['NRA', 'NowIsTheTime', 'uniteblue']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'NRA']), frozenset(['NowIsTheTime', 'uniteblue']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NRA', 'NowIsTheTime']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NRA', 'uniteblue']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NowIsTheTime']), frozenset(['NRA', 'uniteblue']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'NowIsTheTime', 'uniteblue']), frozenset(['NRA']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'uniteblue']), frozenset(['NRA', 'NowIsTheTime']), 5, 1.0)
(frozenset(['insiders']), frozenset(['uniteblue', 'NRA']), 5, 1.0)
(frozenset(['insiders', 'uniteblue']), frozenset(['NRA']), 5, 1.0)
